Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,Open_IJR,Close_IJR,Volume_IJR,ADV20_IJR,strategy_2_n,strategy_2,strategy_2_md,strategy_2_n_etf,strategy_2_etf,strategy_2_md_etf,strategy_2_net,Volatility,Open_IJH,Close_IJH,Volume_IJH,ADV20_IJH,Open_SPY,Close_SPY,Volume_SPY,ADV20_SPY,Previous_Close,Previous_Close_7D
2024-10-01,11.27000046,11.32999992,10.81999969,10.89999962,42847400,41953150.0,-0.030249125,AAL,S&P MidCap 400,Industrials,Index Review,116.5199966,115.4499969,5628000.0,3821295.0,7.0,-0.0302491242844573,-0.0006298910653527,7.0,-0.0129104156260206,-0.001364668635731,0.0007347775703783,0.0248633008041042,,,,,,,,,11.23999977,10.97999954
2024-03-26,194.2781438678512,196.4001550812188,194.2781438678512,194.78623962402344,527100,699780.0,0.0022041327626693,AIT,S&P MidCap 400,Industrials,Index Review,107.32308407420068,106.51956939697266,3186500.0,3890815.0,7.0,0.0022041327626693,0.0025266415711176,7.0,-0.0014877844762922,0.0031353665141425,-0.0006087249430249,0.0143190268599425,,,,,,,,,194.3578491210937,191.96685791015625
2022-12-28,29.729999542236328,29.93000030517578,29.125,29.209999084472656,538800,1686325.0,-0.0217683024980771,ALGM,S&P MidCap 400,Information Technology,Index Review,92.34916177130238,90.66299438476562,4145000.0,4312855.0,7.0,-0.0217683024980772,-0.0028113074683615,7.0,-0.0189833812860078,-0.0010751017828645,-0.001736205685497,0.0236356727499821,,,,,,,,,29.86000061035156,29.729999542236328
2023-09-26,25.59743516634875,25.911246447499177,25.2324469713544,25.336729049682617,3342300,6468055.0,-0.0175963406900402,ALLY,S&P MidCap 400,Financials,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0175963406900402,-0.0140436977456659,7.0,-0.0145431092423737,-0.0063438605524099,-0.007699837193256,0.0206856043210554,,,,,,,,,25.79054832458496,27.58652114868164
2024-07-02,97.80999755859376,98.81999969482422,97.23999786376952,98.41000366210938,383800,1086490.0,0.0089194457496004,ALTR,S&P MidCap 400,Information Technology,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,0.0089194457496005,0.0041278056605725,7.0,0.0052914941532308,0.0003816140843441,0.0037461915762284,0.0247274707009476,,,,,,,,,97.54000091552734,96.02999877929688
2023-03-28,86.51335491830993,86.84025225942445,85.98454176596844,86.67680358886719,990800,1888235.0,0.0105368566722425,ALV,S&P MidCap 400,Consumer Discretionary,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0105368566722425,0.0066929750824529,7.0,0.0007427735786126,0.0006262881081877,0.0060666869742652,0.0201020162195216,,,,,,,,,85.77302551269531,83.33087921142578
2023-03-28,24.361955547590224,24.63146196153122,24.22720421416968,24.62437057495117,5037938,8373703.3,0.0122448563558827,ARMK,S&P MidCap 400,Consumer Discretionary,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0122448563558828,0.0065602942003827,7.0,0.0007427735786126,0.0006262881081877,0.005934006092195,0.0222205872632315,,,,,,,,,24.32649612426757,23.695283889770508
2023-03-28,28.350000381469727,28.709999084472656,28.280000686645508,28.700000762939453,1481200,4574255.0,0.0102077056348086,AXTA,S&P MidCap 400,Materials,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0102077056348087,0.0048763890514384,7.0,0.0007427735786126,0.0006262881081877,0.0042501009432506,0.0206949244245496,,,,,,,,,28.40999984741211,27.88999938964844
2024-10-01,338.54998779296875,339.45001220703125,330.489990234375,337.69000244140625,207700,496330.0,0.0092952836211226,BIO,S&P MidCap 400,Health Care,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,0.0092952836211226,0.0059224328338478,7.0,-0.0129104150825093,-0.0013646685410155,0.0072871013748633,0.0208120073206514,,,,,,,,,334.5799865722656,326.6000061035156
2024-07-02,82.08000183105469,82.44000244140625,81.55000305175781,82.22000122070312,1064300,4089620.0,0.0010958720357368,BMRN,S&P MidCap 400,Health Care,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,0.0010958720357367,-0.0057624447581547,7.0,0.0052914941532308,0.0003816140843441,-0.0061440588424988,0.0141066845908006,,,,,,,,,82.12999725341797,85.13999938964844
2023-03-28,115.99574720352024,118.64639988245042,115.5886452168487,117.75079345703124,314000,1198655.0,0.0088358088449076,CHRD,S&P MidCap 400,Energy,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.0088358088449075,0.0057927233974633,7.0,0.0007427735786126,0.0006262881081877,0.0051664352892756,0.0327641521350376,,,,,,,,,116.719482421875,114.01453399658205
2024-10-01,11.0600004196167,11.210000038146973,10.93000030517578,11.100000381469728,9700900,19141995.0,0.0,CNH,S&P MidCap 400,Industrials,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,0.0,0.004854761814082,7.0,-0.0129104150825093,-0.0013646685410155,0.0062194303550975,0.0213914749853392,,,,,,,,,11.100000381469728,10.800000190734863
2022-12-28,37.80889825869884,37.80889825869884,36.66594482297013,36.74823760986328,1256900,4378355.0,-0.0180798405333928,CUBE,S&P MidCap 400,Real Estate,Index Review,92.34916177130238,90.66299438476562,4145000.0,4312855.0,7.0,-0.0180798405333928,0.0022821154462661,7.0,-0.0189833812860078,-0.0010751017828645,0.0033572172291306,0.017299201771463,,,,,,,,,37.42487335205078,36.26363754272461
2024-03-26,69.0,74.68000030517578,68.27999877929688,71.1500015258789,4055400,3241885.0,0.035210214618754,CYTK,S&P MidCap 400,Health Care,Index Review,107.32308407420068,106.51956939697266,3186500.0,3890815.0,7.0,0.0352102146187539,0.0187965839314372,7.0,-0.0014877844762922,0.0031353665141425,0.0156612174172947,0.0363805278607249,,,,,,,,,68.7300033569336,63.75
2022-09-27,34.0099983215332,34.119998931884766,33.2599983215332,33.790000915527344,2185200,4864785.0,0.0177710885249886,DT,S&P MidCap 400,Information Technology,Index Review,85.31396195912977,84.54720306396484,5412000.0,4012980.0,7.0,0.0177710885249887,-0.0151213460744876,7.0,0.0008043085506777,-0.013526751798979,-0.0015945942755085,0.0283248745586898,,,,,,,,,33.20000076293945,37.09999847412109
2023-12-27,32.81069466469219,33.01680342262213,32.70273186462557,32.77143478393555,2700800,7094380.0,-0.0041753338847123,EQH,S&P MidCap 400,Financials,Index Review,108.7404153222116,108.8986587524414,5578100.0,5779385.0,7.0,-0.0041753338847123,-0.0026407385917287,7.0,0.0048365834177058,0.0068424381029277,-0.0094831766946564,0.0152542046754841,,,,,,,,,32.90884017944336,33.30142974853516
2023-12-27,208.54303833375133,210.15881092859323,205.91992849307888,206.8474884033203,150700,634140.0,-0.0088415619875933,FIX,S&P MidCap 400,Industrials,Index Review,108.7404153222116,108.8986587524414,5578100.0,5779385.0,7.0,-0.0088415619875933,0.0035490112115899,7.0,0.0048365834177058,0.0068424381029277,-0.0032934268913378,0.014893220439797,,,,,,,,,208.69265747070312,202.5487670898437
2024-10-01,236.4199981689453,236.4199981689453,225.009994506836,229.759994506836,368700,836595.0,-0.0282524440263685,FN,S&P MidCap 400,Information Technology,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,-0.0282524440263684,-0.0013113752900426,7.0,-0.0129104150825093,-0.0013646685410155,5.329325097290006e-05,0.02707307458105,,,,,,,,,236.44000244140625,231.94000244140625
2023-09-26,39.78004606228092,39.98236558439596,39.28869445120647,39.39467239379883,3597300,4349820.0,-0.0132721408012986,FNF,S&P MidCap 400,Financials,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0132721408012986,-0.0075097575848499,7.0,-0.0145431092423737,-0.0063438605524099,-0.00116589703244,0.0095122374982397,,,,,,,,,39.92455673217773,41.225189208984375
2023-09-26,72.47000122070312,73.04000091552734,71.62000274658203,71.6500015258789,1538700,3340620.0,-0.0168770001906302,GDDY,S&P MidCap 400,Information Technology,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0168770001906301,-0.0081132082650917,7.0,-0.0145431092423737,-0.0063438605524099,-0.0017693477126818,0.0095633943100531,,,,,,,,,72.87999725341797,75.25
2023-09-26,43.2010413894683,43.45433783125491,42.422392545778926,42.45991516113281,1681100,4164255.0,-0.0262478695422356,GLPI,S&P MidCap 400,Real Estate,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0262478695422356,-0.0087095350428577,7.0,-0.0145431092423737,-0.0063438605524099,-0.0023656744904477,0.0124551754032827,,,,,,,,,43.60443878173828,44.777103424072266
2023-03-28,42.06999969482422,42.5,41.709999084472656,42.08000183105469,468700,1647305.0,-0.0016607281682122,HGV,S&P MidCap 400,Consumer Discretionary,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,-0.0016607281682123,-0.0043676268644547,7.0,0.0007427735786126,0.0006262881081877,-0.0049939149726424,0.0228813670974795,,,,,,,,,42.150001525878906,43.2400016784668
2023-12-27,120.04387983522088,120.97747729893103,118.7891992526085,120.7156753540039,262000,883850.0,0.0067561862511462,HLI,S&P MidCap 400,Financials,Index Review,108.7404153222116,108.8986587524414,5578100.0,5779385.0,7.0,0.0067561862511463,0.0028090294921812,7.0,0.0048365834177058,0.0068424381029277,-0.0040334086107465,0.0157208101355053,,,,,,,,,119.90557098388672,118.72004699707033
2024-10-01,168.7100067138672,169.6199951171875,165.9600067138672,168.0,337800,743410.0,-0.0023160484058557,HLNE,S&P MidCap 400,Financials,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,-0.0023160484058556,0.0032596303307867,7.0,-0.0129104150825093,-0.0013646685410155,0.0046242988718022,0.0148294693103923,,,,,,,,,168.38999938964844,164.77999877929688
2023-03-28,15.489999771118164,15.600000381469728,15.149999618530272,15.199999809265137,3556000,5319940.0,-0.0206185978775831,HTZ,S&P MidCap 400,Industrials,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,-0.0206185978775831,-0.0017366688666567,7.0,0.0007427735786126,0.0006262881081877,-0.0023629569748444,0.0340349713370489,,,,,,,,,15.520000457763672,15.40999984741211
2024-07-02,106.19000244140624,107.55999755859376,105.4800033569336,105.51000213623048,3067600,4766089.1,9.480697848807118e-05,ILMN,S&P MidCap 400,Health Care,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,9.480697848799016e-05,-0.0024892552268194,7.0,0.0052914941532308,0.0003816140843441,-0.0028708693111635,0.026997983890678,,,,,,,,,105.5,107.2373504638672
2022-06-29,93.79000091552734,94.66000366210938,92.0999984741211,94.47000122070312,379300,913500.0,0.0081101498629339,IPGP,S&P MidCap 400,Information Technology,Index Review,90.458276903303,89.6085433959961,3542300.0,4176260.0,7.0,0.0081101498629338,0.0025234732539165,7.0,-0.0089705214156706,0.0034132214709494,-0.0008897482170329,0.0356038242543569,,,,,,,,,93.70999908447266,93.20999908447266
2023-09-26,239.30093598724363,240.6414244692344,235.8156871457668,237.41433715820312,253700,473075.0,-0.0120650565066762,MORN,S&P MidCap 400,Financials,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0120650565066762,-0.0109426539581762,7.0,-0.0145431092423737,-0.0063438605524099,-0.0045987934057663,0.0147227195693826,,,,,,,,,240.3137359619141,253.6291961669922
2023-09-26,229.86964765629472,231.39434703231808,225.049330079739,225.25767517089844,434600,731075.0,-0.0223993100202486,MTN,S&P MidCap 400,Consumer Discretionary,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0223993100202486,-0.0099331660194815,7.0,-0.0145431092423737,-0.0063438605524099,-0.0035893054670716,0.0151915689990513,,,,,,,,,230.4188995361328,239.26405334472656
2022-09-27,15.28095990711416,15.339089987323844,13.696913488987226,14.0965576171875,20917700,14299290.0,-0.058252489659377,NLY,S&P MidCap 400,Financials,Index Review,85.31396195912977,84.54720306396484,5412000.0,4012980.0,7.0,-0.0582524896593769,-0.0389368380873525,7.0,0.0008043085506777,-0.013526751798979,-0.0254100862883735,0.0270140578137631,,,,,,,,,14.968510627746582,17.93314552307129
2024-07-02,46.0099983215332,47.29999923706055,44.52000045776367,45.31999969482422,3852000,4843580.0,-0.0173460376320059,NXT,S&P MidCap 400,Industrials,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,-0.0173460376320059,-0.0214220553792612,7.0,0.0052914941532308,0.0003816140843441,-0.0218036694636053,0.0327076554438327,,,,,,,,,46.119998931884766,51.83000183105469
2022-09-27,26.540000915527344,28.020000457763672,26.43000030517578,26.530000686645508,4335100,5344630.0,0.0153081338969003,PENN,S&P MidCap 400,Real Estate,Index Review,85.31396195912977,84.54720306396484,5412000.0,4012980.0,7.0,0.0153081338969002,-0.0272473684532268,7.0,0.0008043085506777,-0.013526751798979,-0.0137206166542478,0.0302628822740878,,,,,,,,,26.1299991607666,31.40999984741211
2023-09-26,12.778515800509746,13.046128443930591,12.71161286752556,12.864534378051758,9969600,11765450.0,-0.0081061448270521,PR,S&P MidCap 400,Energy,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0081061448270522,-0.0009655878488012,7.0,-0.0145431092423737,-0.0063438605524099,0.0053782727036087,0.0168012040071142,,,,,,,,,12.9696683883667,12.950553894042969
2024-10-01,103.76000213623048,104.87000274658205,103.18000030517578,104.8000030517578,1128800,1248420.0,0.010802495594959,PSN,S&P MidCap 400,Industrials,Index Review,116.5199966430664,115.4499969482422,5628000.0,3821295.0,7.0,0.010802495594959,0.0056237501109073,7.0,-0.0129104150825093,-0.0013646685410155,0.0069884186519228,0.0142097061227594,,,,,,,,,103.68000030517578,101.3499984741211
2022-09-27,46.95788018229093,47.635540911878905,45.51286822062326,46.200496673583984,1540900,2409800.0,0.006076239838771,PVH,S&P MidCap 400,Consumer Discretionary,Index Review,85.31396195912977,84.54720306396484,5412000.0,4012980.0,7.0,0.006076239838771,-0.0278421702933867,7.0,0.0008043085506777,-0.013526751798979,-0.0143154184944077,0.0364016883852389,,,,,,,,,45.92146682739258,54.79084777832031
2024-07-02,75.52783101333785,76.93314270554494,75.07933148825421,76.18563842773438,1081800,3203820.0,0.0087094568822285,RBA,S&P MidCap 400,Industrials,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,0.0087094568822285,-0.0037444660263495,7.0,0.0052914941532308,0.0003816140843441,-0.0041260801106936,0.0223434848117137,,,,,,,,,75.52783203125,77.92981719970703
2023-09-26,235.2899932861328,236.8500061035156,233.8999938964844,234.47999572753903,114100,462825.0,-0.0093789659878559,RBC,S&P MidCap 400,Industrials,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0093789659878558,-0.0059371215121195,7.0,-0.0145431092423737,-0.0063438605524099,0.0004067390402904,0.0115811037377143,,,,,,,,,236.6999969482422,243.1100006103516
2023-12-27,70.41000366210938,70.41000366210938,68.06999969482422,68.48999786376953,1548400,2425200.0,-0.0200315000444293,RMBS,S&P MidCap 400,Information Technology,Index Review,108.7404153222116,108.8986587524414,5578100.0,5779385.0,7.0,-0.0200315000444292,0.0002266243845062,7.0,0.0048365834177058,0.0068424381029277,-0.0066158137184215,0.0276043976048549,,,,,,,,,69.88999938964844,68.62000274658203
2022-06-29,20.36000061035156,20.38999938964844,19.895000457763672,20.049999237060547,596100,1960565.0,-0.0113412939742363,SHC,S&P MidCap 400,Health Care,Index Review,90.458276903303,89.6085433959961,3542300.0,4176260.0,7.0,-0.0113412939742363,-0.0006313560297576,7.0,-0.0089705214156706,0.0034132214709494,-0.004044577500707,0.0394931781755046,,,,,,,,,20.280000686645508,20.14999961853028
2023-03-28,69.48472599570933,70.6746294267511,68.98572927479832,70.07007598876953,800900,1734135.0,0.000685230317579,SSB,S&P MidCap 400,Financials,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.000685230317579,0.0020819487103476,7.0,0.0007427735786126,0.0006262881081877,0.0014556606021598,0.0407165015760034,,,,,,,,,70.0220947265625,69.42713928222656
2023-09-26,35.69226704976677,36.04741458471328,35.57388579254204,35.68239974975586,1791700,3038840.0,-0.0101259173259264,ST,S&P MidCap 400,Industrials,Index Review,92.4267513048974,91.63762664794922,3913700.0,3619705.0,7.0,-0.0101259173259264,-0.0078684295444191,7.0,-0.0145431092423737,-0.0063438605524099,-0.0015245689920092,0.0116011953889659,,,,,,,,,36.04741287231445,37.41867446899414
2023-03-28,14.34893319746855,14.500417799818392,14.231112553501289,14.391013145446776,3805500,8412335.0,0.0005851638518461,STWD,S&P MidCap 400,Financials,Index Review,91.8345478972686,92.25513458251952,2812900.0,5649080.0,7.0,0.000585163851846,0.0012702093608887,7.0,0.0007427735786126,0.0006262881081877,0.000643921252701,0.0255209766578507,,,,,,,,,14.382596969604492,14.30685329437256
2024-07-02,733.8105720528687,739.8724060498025,724.4831825925835,734.0103149414062,89800,317945.0,0.0139889886387263,TPL,S&P MidCap 400,Energy,Index Review,105.4934779848624,105.9215850830078,2810600.0,3086660.0,7.0,0.0139889886387264,-0.0005320643308138,7.0,0.0052914941532308,0.0003816140843441,-0.0009136784151579,0.0574440842943504,,,,,,,,,723.8839111328125,736.5240478515625
2022-06-29,8.149999618530273,8.149999618530273,7.755000114440918,7.809999942779541,4941592,7901412.2,-0.0369913349688868,UA,S&P MidCap 400,Consumer Discretionary,Index Review,90.458276903303,89.6085433959961,3542300.0,4176260.0,7.0,-0.0369913349688868,-0.0054187728130227,7.0,-0.0089705214156706,0.0034132214709494,-0.0088319942839721,0.0320626918000145,,,,,,,,,8.109999656677246,8.079999923706055
2022-06-29,9.06999969482422,9.130000114440918,8.699999809265137,8.779999732971191,11495400,10017640.0,-0.0383352001185773,UAA,S&P MidCap 400,Consumer Discretionary,Index Review,90.458276903303,89.6085433959961,3542300.0,4176260.0,7.0,-0.0383352001185773,-0.0012134231635766,7.0,-0.0089705214156706,0.0034132214709494,-0.0046266446345259,0.0330796354042322,,,,,,,,,9.130000114440918,8.869999885559082
